"OrgID"||"OrgName"||"FranID"||"FranchiseeName"||"StoreID"||"StoreName"||"StartDate"||"EndDate"
"10429"||"Company 10429"||"2525"||"Ginelle Osment"||"104142"||"104142 - Del Mar"||"20100924"||"21001231"
"10429"||"Company 10429"||"2525"||"Ginelle Osment"||"104078"||"104078 - Mallard"||"20100924"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90000313"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90000843"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90000842"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90000841"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90000840"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90000839"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"-90001182"||"Management Site"||"19000101"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"103027"||"103027 - Mariners Cove"||"19950115"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"103016"||"103016 - Haas"||"19950115"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101653"||"101653 - Eliot"||"20040929"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101652"||"101652 - Del Mar"||"19950115"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101650"||"101650 - Shelley"||"19950115"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101649"||"101649 - Dawn"||"19950115"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101648"||"101648 - Fair Oaks"||"20040929"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101640"||"101640 - Meadow Ridge"||"19971030"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101642"||"101642 - West"||"20040929"||"21001231"
"10430"||"Company 10430"||"2519"||"Vaughan Noddles"||"101644"||"101644 - Oneill"||"19940930"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"101141"||"101141 - Washington"||"20090501"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"101406"||"101406 - Vermont"||"20191231"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"100275"||"100275 - Tennessee"||"20191231"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"103565"||"103565 - La Follette"||"20191231"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"103594"||"103594 - Maple"||"20180601"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"103579"||"103579 - Rockefeller"||"20191231"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"103569"||"103569 - Loftsgordon"||"20191231"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"103584"||"103584 - Londonderry"||"20180601"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"103590"||"103590 - Burning Wood"||"20191231"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"-90001028"||"Management Site"||"19000101"||"21001231"
"10431"||"Company 10431"||"2115"||"L;urette McVaugh"||"-90000072"||"Management Site"||"19000101"||"21001231"
"10432"||"Company 10432"||"2121"||"Bessie Villiers"||"101419"||"101419 - Michigan"||"19990815"||"21001231"
"10432"||"Company 10432"||"2121"||"Bessie Villiers"||"101488"||"101488 - Oriole"||"20001127"||"21001231"
"10432"||"Company 10432"||"2121"||"Bessie Villiers"||"101494"||"101494 - Oakridge"||"19960103"||"21001231"
"10432"||"Company 10432"||"2121"||"Bessie Villiers"||"-90000350"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101409"||"101409 - Kinsman"||"20220501"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"101330"||"101330 - Menomonie"||"20180719"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101137"||"101137 - Hanson"||"20180718"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"101150"||"101150 - Pearson"||"20101030"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101271"||"101271 - Swallow"||"20180718"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"101186"||"101186 - Sugar"||"20180719"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"100551"||"100551 - Grim"||"20180719"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"100608"||"100608 - Messerschmidt"||"20180718"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"100950"||"100950 - Nancy"||"20180718"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"100313"||"100313 - Mcbride"||"20220901"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"100444"||"100444 - Sunnyside"||"20221109"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"100441"||"100441 - Sutteridge"||"20180719"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"100031"||"100031 - Monument"||"20241216"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"100125"||"100125 - Portage"||"20210318"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"100099"||"100099 - Corscot"||"20211027"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90000500"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001052"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001007"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001006"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001005"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001004"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001003"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90001002"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001021"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001020"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001019"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001018"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001017"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"-90001016"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"-90001015"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"-90001014"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001025"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"-90001106"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2090"||"Marena Sutworth"||"-90000591"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"-90000595"||"Management Site"||"19000101"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101713"||"101713 - Schurz"||"20221109"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101831"||"101831 - Susan"||"20191001"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"101900"||"101900 - Sunbrook"||"20050701"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101922"||"101922 - Florence"||"20180718"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101959"||"101959 - Dakota"||"20220901"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"101978"||"101978 - Vera"||"20220728"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"102055"||"102055 - Scofield"||"19960831"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"102004"||"102004 - Hooker"||"20220901"||"21001231"
"10433"||"Company 10433"||"2008"||"Chrissy Shields"||"102061"||"102061 - Superior"||"20180718"||"21001231"
"10433"||"Company 10433"||"2503"||"Jeniece Baniard"||"102087"||"102087 - Crest Line"||"20050701"||"21001231"
"10434"||"Company 10434"||"2409"||"Theresina Sloper"||"100405"||"100405 - Orin"||"20211021"||"21001231"
"10434"||"Company 10434"||"2409"||"Theresina Sloper"||"-90000115"||"Management Site"||"19000101"||"21001231"
"10434"||"Company 10434"||"2409"||"Theresina Sloper"||"104004"||"104004 - Donald"||"20201001"||"21001231"
"10434"||"Company 10434"||"2409"||"Theresina Sloper"||"103997"||"103997 - Shoshone"||"20131201"||"21001231"
"10434"||"Company 10434"||"2409"||"Theresina Sloper"||"103995"||"103995 - Killdeer"||"20201001"||"20240325"
"10434"||"Company 10434"||"2409"||"Theresina Sloper"||"103935"||"103935 - Farmco"||"20211108"||"21001231"
"10435"||"Company 10435"||"2660"||"Shanta Stammers"||"100913"||"100913 - Hallows"||"20241201"||"21001231"
"10435"||"Company 10435"||"2660"||"Shanta Stammers"||"-90000647"||"Management Site"||"19000101"||"21001231"
"10435"||"Company 10435"||"2660"||"Shanta Stammers"||"102345"||"102345 - Del Sol"||"20241201"||"21001231"
"10436"||"Company 10436"||"2569"||"Hagen Hentzeler"||"101511"||"101511 - Melvin"||"20200601"||"21001231"
"10436"||"Company 10436"||"2256"||"Jaymie Wisedale"||"101597"||"101597 - Northwestern"||"19900101"||"21001231"
"10436"||"Company 10436"||"2569"||"Hagen Hentzeler"||"-90000251"||"Management Site"||"19000101"||"21001231"
"10436"||"Company 10436"||"2256"||"Jaymie Wisedale"||"-90000413"||"Management Site"||"19000101"||"21001231"
"10437"||"Company 10437"||"2469"||"Vilhelmina Haggeth"||"-90000447"||"Management Site"||"19000101"||"21001231"
"10437"||"Company 10437"||"2469"||"Vilhelmina Haggeth"||"103106"||"103106 - Vernon"||"20030403"||"20240229"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"101260"||"101260 - Sheridan"||"20110830"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103589"||"103589 - Lillian"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103588"||"103588 - Glacier Hill"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103595"||"103595 - Service"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103597"||"103597 - Meadow Valley"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103567"||"103567 - Village Green"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103571"||"103571 - Karstens"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103570"||"103570 - Delladonna"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103593"||"103593 - Golf Course"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103577"||"103577 - Schmedeman"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103581"||"103581 - 7th"||"20110830"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103580"||"103580 - Kenwood"||"20001001"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"103564"||"103564 - Bay"||"20110830"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"-90000527"||"Management Site"||"19000101"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"-90000857"||"Management Site"||"19000101"||"21001231"
"10438"||"Company 10438"||"2111"||"Mace Rhoades"||"-90000856"||"Management Site"||"19000101"||"21001231"
"10439"||"Company 10439"||"2342"||"Kory Wankling"||"101394"||"101394 - Stoughton"||"20220701"||"21001231"
"10439"||"Company 10439"||"2342"||"Kory Wankling"||"-90000066"||"Management Site"||"19000101"||"21001231"
"10439"||"Company 10439"||"2342"||"Kory Wankling"||"104696"||"104696 - Chive"||"20220701"||"21001231"
"10439"||"Company 10439"||"2342"||"Kory Wankling"||"104698"||"104698 - Milwaukee"||"20110915"||"21001231"
"10439"||"Company 10439"||"2342"||"Kory Wankling"||"104659"||"104659 - Hintze"||"20220520"||"21001231"
"10440"||"Company 10440"||"2357"||"Granthem Krojn"||"101325"||"101325 - Cody"||"20240412"||"20240611"
"10440"||"Company 10440"||"2357"||"Granthem Krojn"||"101325"||"101325 - Cody"||"20240612"||"21001231"
"10440"||"Company 10440"||"2357"||"Granthem Krojn"||"-90000645"||"Management Site"||"19000101"||"21001231"
"10440"||"Company 10440"||"2357"||"Granthem Krojn"||"102996"||"102996 - Morningstar"||"20240412"||"20240611"
"10440"||"Company 10440"||"2357"||"Granthem Krojn"||"102996"||"102996 - Morningstar"||"20240612"||"21001231"
"10441"||"Company 10441"||"2221"||"Renate Murrum"||"-90001051"||"Management Site"||"19000101"||"21001231"
"10441"||"Company 10441"||"2221"||"Renate Murrum"||"-90000121"||"Management Site"||"19000101"||"21001231"
"10441"||"Company 10441"||"2083"||"Cully Buttery"||"-90000471"||"Management Site"||"19000101"||"21001231"
"10441"||"Company 10441"||"2221"||"Renate Murrum"||"104637"||"104637 - Fieldstone"||"20140826"||"21001231"
"10441"||"Company 10441"||"2083"||"Cully Buttery"||"104759"||"104759 - Carioca"||"19940101"||"21001231"
"10441"||"Company 10441"||"2083"||"Cully Buttery"||"104787"||"104787 - North"||"19950101"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"101135"||"101135 - Kedzie"||"20170628"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"101052"||"101052 - Melvin"||"20210915"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"100455"||"100455 - Mitchell"||"20210915"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"100062"||"100062 - Crest Line"||"20230616"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"104762"||"104762 - Warrior"||"20060601"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"104802"||"104802 - Duke"||"20060601"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"104725"||"104725 - Summerview"||"20170628"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"104737"||"104737 - Harbort"||"20170628"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"104717"||"104717 - Old Gate"||"20060601"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"104954"||"104954 - Maywood"||"20231210"||"21001231"
"10442"||"Company 10442"||"2377"||"Britney Rudd"||"-90000588"||"Management Site"||"19000101"||"21001231"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"100351"||"100351 - Sullivan"||"20241220"||"21001231"
"10443"||"Company 10443"||"2648"||"Jannelle Ryan"||"100309"||"100309 - Weeping Birch"||"20120711"||"20240731"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"100309"||"100309 - Weeping Birch"||"20240801"||"21001231"
"10443"||"Company 10443"||"2648"||"Jannelle Ryan"||"-90000404"||"Management Site"||"19000101"||"21001231"
"10443"||"Company 10443"||"2648"||"Jannelle Ryan"||"104948"||"104948 - Hanover"||"20180913"||"20240731"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"104948"||"104948 - Hanover"||"20240801"||"21001231"
"10443"||"Company 10443"||"2648"||"Jannelle Ryan"||"101952"||"101952 - Katie"||"20050908"||"20240731"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"101952"||"101952 - Katie"||"20240801"||"21001231"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"101945"||"101945 - Stang"||"20150101"||"21001231"
"10443"||"Company 10443"||"2648"||"Jannelle Ryan"||"101938"||"101938 - Carey"||"20050908"||"20240731"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"101938"||"101938 - Carey"||"20240801"||"21001231"
"10443"||"Company 10443"||"2648"||"Jannelle Ryan"||"101905"||"101905 - Delladonna"||"20050908"||"20240731"
"10443"||"Company 10443"||"2185"||"Steven Boldock"||"101905"||"101905 - Delladonna"||"20240801"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"100433"||"100433 - Anhalt"||"20231001"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"100602"||"100602 - Green"||"20241028"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"101071"||"101071 - 3rd"||"20180620"||"21001231"
"10444"||"Company 10444"||"2412"||"Florencia Lumly"||"101322"||"101322 - Straubel"||"20020925"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"102980"||"102980 - Delladonna"||"20241028"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"102966"||"102966 - Fisk"||"20180530"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"102954"||"102954 - Express"||"20241028"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"102835"||"102835 - Lawn"||"20180101"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"102850"||"102850 - Texas"||"20231001"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"102870"||"102870 - Schiller"||"20241028"||"21001231"
"10444"||"Company 10444"||"2412"||"Florencia Lumly"||"102863"||"102863 - Meadow Ridge"||"19980226"||"21001231"
"10444"||"Company 10444"||"2412"||"Florencia Lumly"||"-90000363"||"Management Site"||"19000101"||"21001231"
"10444"||"Company 10444"||"2053"||"Latrina Everleigh"||"-90000220"||"Management Site"||"19000101"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"101299"||"101299 - Messerschmidt"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"101519"||"101519 - Russell"||"20170918"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"101536"||"101536 - Miller"||"20131001"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"101072"||"101072 - Kim"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"100291"||"100291 - Eastlawn"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"100247"||"100247 - Linden"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"100114"||"100114 - Continental"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"-90000281"||"Management Site"||"19000101"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"102782"||"102782 - Huxley"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"102727"||"102727 - Toban"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"102687"||"102687 - Ridgeway"||"20210901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"101612"||"101612 - Surrey"||"20230901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"101624"||"101624 - Bashford"||"20230901"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"102137"||"102137 - Delladonna"||"20170918"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"102192"||"102192 - Merchant"||"20150317"||"21001231"
"10445"||"Company 10445"||"2260"||"Bordy Humphries"||"102171"||"102171 - Mandrake"||"20170918"||"21001231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"101128"||"101128 - Bobwhite"||"20220801"||"21001231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103561"||"103561 - Golf"||"20231101"||"21001231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103537"||"103537 - Longview"||"20231101"||"21001231"
"10446"||"Company 10446"||"2092"||"Emeline Kershaw"||"103536"||"103536 - Trailsway"||"20240101"||"20241231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103532"||"103532 - Sloan"||"20231101"||"21001231"
"10446"||"Company 10446"||"2092"||"Emeline Kershaw"||"103513"||"103513 - Warrior"||"20120101"||"20241231"
"10446"||"Company 10446"||"2092"||"Emeline Kershaw"||"103450"||"103450 - Eastlawn"||"20090101"||"20241231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103415"||"103415 - Mockingbird"||"20200901"||"21001231"
"10446"||"Company 10446"||"2092"||"Emeline Kershaw"||"103369"||"103369 - Glendale"||"20090101"||"20241231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103383"||"103383 - Declaration"||"20220801"||"21001231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103382"||"103382 - Dayton"||"20231101"||"21001231"
"10446"||"Company 10446"||"2092"||"Emeline Kershaw"||"103381"||"103381 - Badeau"||"20090101"||"20241231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"103395"||"103395 - Harper"||"20231101"||"21001231"
"10446"||"Company 10446"||"2092"||"Emeline Kershaw"||"-90000531"||"Management Site"||"19000101"||"21001231"
"10446"||"Company 10446"||"2656"||"Kellby Coger"||"-90000259"||"Management Site"||"19000101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"101116"||"101116 - Butternut"||"20200108"||"21001231"
"10447"||"Company 10447"||"2158"||"Eb Shotton"||"101258"||"101258 - Sullivan"||"20010119"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"101248"||"101248 - Bashford"||"20221101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"101230"||"101230 - Loeprich"||"20011214"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"101290"||"101290 - Mayer"||"20120801"||"21001231"
"10447"||"Company 10447"||"2158"||"Eb Shotton"||"101408"||"101408 - Buell"||"19990801"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"100667"||"100667 - Prentice"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"100666"||"100666 - Hazelcrest"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"100827"||"100827 - Algoma"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"100436"||"100436 - Brentwood"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"100324"||"100324 - Cottonwood"||"20180824"||"21001231"
"10447"||"Company 10447"||"2158"||"Eb Shotton"||"-90000509"||"Management Site"||"19000101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"-90000468"||"Management Site"||"19000101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103601"||"103601 - Lakewood"||"20170117"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103600"||"103600 - Forest Dale"||"20200108"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103618"||"103618 - Morningstar"||"20151001"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103615"||"103615 - Summit"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103613"||"103613 - Westend"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103612"||"103612 - Forest"||"20160215"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103611"||"103611 - Melody"||"20000416"||"21001231"
"10447"||"Company 10447"||"2158"||"Eb Shotton"||"103610"||"103610 - Canary"||"20000630"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103639"||"103639 - Arapahoe"||"20160901"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103638"||"103638 - Shelley"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103636"||"103636 - Stuart"||"20221101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103635"||"103635 - Muir"||"20120801"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103634"||"103634 - Nancy"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103626"||"103626 - Steensland"||"20040105"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103630"||"103630 - Emmet"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103629"||"103629 - Sutherland"||"20041230"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103657"||"103657 - Debra"||"20221101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103651"||"103651 - John Wall"||"20221101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103650"||"103650 - Spaight"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103649"||"103649 - Arizona"||"20200108"||"20250107"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103642"||"103642 - Manitowish"||"20211006"||"21001231"
"10447"||"Company 10447"||"2158"||"Eb Shotton"||"103703"||"103703 - Old Gate"||"19921218"||"21001231"
"10447"||"Company 10447"||"2158"||"Eb Shotton"||"103710"||"103710 - Lerdahl"||"20020731"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103706"||"103706 - Fremont"||"20170103"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103674"||"103674 - Glendale"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103669"||"103669 - East"||"20190517"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103668"||"103668 - Russell"||"20221101"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103671"||"103671 - Spaight"||"20170117"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103659"||"103659 - Hagan"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103664"||"103664 - Warrior"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103691"||"103691 - Nelson"||"20211006"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103686"||"103686 - Mosinee"||"20070801"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103684"||"103684 - Derek"||"20180824"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103683"||"103683 - Marquette"||"20120201"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103678"||"103678 - Debs"||"20190517"||"20250107"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103677"||"103677 - Forest"||"20170103"||"21001231"
"10447"||"Company 10447"||"2539"||"Rowena Mudle"||"103676"||"103676 - Nancy"||"20211006"||"21001231"
